Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),HeuristicDistance (km),PeriodName,ChosenTime,Weekday,Weekend,PublicHoliday,PeakHour,OriginalHeuristicDistance
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Non-peak Evening,21:00:00,1,0,0,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Late Night Non-peak,23:30:00,1,0,0,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.0868455785305763,0.0476273704448134,0.0448627839813852,0.5,0.090318550905684,0.223981923824725,Non-peak Morning,06:30:00,0,1,0,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.0844698636163661,0.0476273704448134,0.0448627839813852,0.5,0.090318550905684,0.223981923824725,Morning Peak,08:30:00,0,1,0,1,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Non-peak Late Morning,10:45:00,0,1,0,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Lunch Peak,13:00:00,0,1,0,1,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.0853497580290365,0.0476273704448134,0.0448627839813852,0.5,0.090318550905684,0.223981923824725,Non-peak Afternoon,15:30:00,0,1,0,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.083369995600528,0.0476273704448134,0.0448627839813852,0.5,0.090318550905684,0.223981923824725,Evening Peak,18:30:00,0,1,0,1,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Non-peak Evening,21:00:00,0,1,0,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Late Night Non-peak,23:30:00,0,1,0,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.0868455785305763,0.0476273704448134,0.0448627839813852,0.5,0.090318550905684,0.223981923824725,Non-peak Morning,06:30:00,0,0,1,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.0844698636163661,0.0476273704448134,0.0448627839813852,0.5,0.090318550905684,0.223981923824725,Morning Peak,08:30:00,0,0,1,1,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Non-peak Late Morning,10:45:00,0,0,1,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Lunch Peak,13:00:00,0,0,1,1,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.0853497580290365,0.0476273704448134,0.0448627839813852,0.5,0.090318550905684,0.223981923824725,Non-peak Afternoon,15:30:00,0,0,1,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.083369995600528,0.0476273704448134,0.0448627839813852,0.5,0.090318550905684,0.223981923824725,Evening Peak,18:30:00,0,0,1,1,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Non-peak Evening,21:00:00,0,0,1,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,0.091684997800264,0.069387398409508,0.065976917140994,0.0,0.0814490943160525,0.223981923824725,Late Night Non-peak,23:30:00,0,0,1,0,3.87864203908397
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.128420589529257,0.0487197413265752,0.0467088147971453,1.0,0.162023735165522,0.25494837848333,Non-peak Morning,06:30:00,1,0,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.137219533655961,0.0487197413265752,0.0467088147971453,1.0,0.162023735165522,0.25494837848333,Morning Peak,08:30:00,1,0,0,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.131324241091069,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Non-peak Late Morning,10:45:00,1,0,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.129080510338759,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Lunch Peak,13:00:00,1,0,0,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.133391992960845,0.0662413702700341,0.0650015850703192,0.0,0.208869456589631,0.25494837848333,Non-peak Afternoon,15:30:00,1,0,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.132072151341839,0.0544437647470069,0.0534620240195764,0.5,0.183260462211118,0.25494837848333,Evening Peak,18:30:00,1,0,0,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.139991201055873,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Non-peak Evening,21:00:00,1,0,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.138231412230532,0.088962684610679,0.0859575226067151,0.5,0.120799500312305,0.25494837848333,Late Night Non-peak,23:30:00,1,0,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.128420589529257,0.0487197413265752,0.0467088147971453,1.0,0.162023735165522,0.25494837848333,Non-peak Morning,06:30:00,0,1,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.137219533655961,0.0487197413265752,0.0467088147971453,1.0,0.162023735165522,0.25494837848333,Morning Peak,08:30:00,0,1,0,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.131324241091069,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Non-peak Late Morning,10:45:00,0,1,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.129080510338759,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Lunch Peak,13:00:00,0,1,0,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.133391992960845,0.0662413702700341,0.0650015850703192,0.0,0.208869456589631,0.25494837848333,Non-peak Afternoon,15:30:00,0,1,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.132072151341839,0.0544437647470069,0.0534620240195764,0.5,0.183260462211118,0.25494837848333,Evening Peak,18:30:00,0,1,0,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.139991201055873,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Non-peak Evening,21:00:00,0,1,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.138231412230532,0.088962684610679,0.0859575226067151,0.5,0.120799500312305,0.25494837848333,Late Night Non-peak,23:30:00,0,1,0,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.128420589529257,0.0487197413265752,0.0467088147971453,1.0,0.162023735165522,0.25494837848333,Non-peak Morning,06:30:00,0,0,1,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.137219533655961,0.0487197413265752,0.0467088147971453,1.0,0.162023735165522,0.25494837848333,Morning Peak,08:30:00,0,0,1,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.131324241091069,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Non-peak Late Morning,10:45:00,0,0,1,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.129080510338759,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Lunch Peak,13:00:00,0,0,1,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.133391992960845,0.0662413702700341,0.0650015850703192,0.0,0.208869456589631,0.25494837848333,Non-peak Afternoon,15:30:00,0,0,1,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.132072151341839,0.0544437647470069,0.0534620240195764,0.5,0.183260462211118,0.25494837848333,Evening Peak,18:30:00,0,0,1,1,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.139991201055873,0.0704797692912698,0.0678229479567541,0.5,0.153029356652092,0.25494837848333,Non-peak Evening,21:00:00,0,0,1,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.138231412230532,0.088962684610679,0.0859575226067151,0.5,0.120799500312305,0.25494837848333,Late Night Non-peak,23:30:00,0,0,1,0,4.40191419145954
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.132952045754509,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Non-peak Morning,06:30:00,1,0,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.130620325560933,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Morning Peak,08:30:00,1,0,0,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Non-peak Late Morning,10:45:00,1,0,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Lunch Peak,13:00:00,1,0,0,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.131500219973603,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Non-peak Afternoon,15:30:00,1,0,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.129520457545095,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Evening Peak,18:30:00,1,0,0,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Non-peak Evening,21:00:00,1,0,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.139419269687638,0.057240234204317,0.0532346956633846,1.0,0.153029356652092,0.293285977144066,Late Night Non-peak,23:30:00,1,0,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.132952045754509,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Non-peak Morning,06:30:00,0,1,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.130620325560933,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Morning Peak,08:30:00,0,1,0,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Non-peak Late Morning,10:45:00,0,1,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Lunch Peak,13:00:00,0,1,0,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.131500219973603,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Non-peak Afternoon,15:30:00,0,1,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.129520457545095,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Evening Peak,18:30:00,0,1,0,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Non-peak Evening,21:00:00,0,1,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.139419269687638,0.057240234204317,0.0532346956633846,1.0,0.153029356652092,0.293285977144066,Late Night Non-peak,23:30:00,0,1,0,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.132952045754509,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Non-peak Morning,06:30:00,0,0,1,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.130620325560933,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Morning Peak,08:30:00,0,0,1,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Non-peak Late Morning,10:45:00,0,0,1,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Lunch Peak,13:00:00,0,0,1,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.131500219973603,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Non-peak Afternoon,15:30:00,0,0,1,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.129520457545095,0.0810539194267238,0.0759214427939091,0.5,0.12579637726421,0.293285977144066,Evening Peak,18:30:00,0,0,1,1,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.137791465024197,0.102813947391418,0.0970355759535179,0.0,0.116801998750781,0.293285977144066,Non-peak Evening,21:00:00,0,0,1,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN,1.430583,103.840191,0.139419269687638,0.057240234204317,0.0532346956633846,1.0,0.153029356652092,0.293285977144066,Late Night Non-peak,23:30:00,0,0,1,0,5.04974417358956
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.149450065992081,0.0124530280520842,0.0127627744522788,0.5,0.349531542785759,0.294985039739017,Non-peak Morning,06:30:00,1,0,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Morning Peak,08:30:00,1,0,0,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.156489221293445,0.0381455911911212,0.0374562392914331,0.5,0.316052467207995,0.294985039739017,Non-peak Late Morning,10:45:00,1,0,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Lunch Peak,13:00:00,1,0,0,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Non-peak Afternoon,15:30:00,1,0,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.151121865376155,0.0124530280520842,0.0127627744522788,1.0,0.34316052467208,0.294985039739017,Evening Peak,18:30:00,1,0,0,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.175846898372195,0.0124530280520842,0.0127627744522788,0.5,0.349531542785759,0.294985039739017,Non-peak Evening,21:00:00,1,0,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.173119225692917,0.0124530280520842,0.0127627744522788,1.0,0.34316052467208,0.294985039739017,Late Night Non-peak,23:30:00,1,0,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.149450065992081,0.0124530280520842,0.0127627744522788,0.5,0.349531542785759,0.294985039739017,Non-peak Morning,06:30:00,0,1,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Morning Peak,08:30:00,0,1,0,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.156489221293445,0.0381455911911212,0.0374562392914331,0.5,0.316052467207995,0.294985039739017,Non-peak Late Morning,10:45:00,0,1,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Lunch Peak,13:00:00,0,1,0,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Non-peak Afternoon,15:30:00,0,1,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.151121865376155,0.0124530280520842,0.0127627744522788,1.0,0.34316052467208,0.294985039739017,Evening Peak,18:30:00,0,1,0,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.175846898372195,0.0124530280520842,0.0127627744522788,0.5,0.349531542785759,0.294985039739017,Non-peak Evening,21:00:00,0,1,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.173119225692917,0.0124530280520842,0.0127627744522788,1.0,0.34316052467208,0.294985039739017,Late Night Non-peak,23:30:00,0,1,0,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.149450065992081,0.0124530280520842,0.0127627744522788,0.5,0.349531542785759,0.294985039739017,Non-peak Morning,06:30:00,0,0,1,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Morning Peak,08:30:00,0,0,1,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.156489221293445,0.0381455911911212,0.0374562392914331,0.5,0.316052467207995,0.294985039739017,Non-peak Late Morning,10:45:00,0,0,1,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Lunch Peak,13:00:00,0,0,1,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.147778266608007,0.0008738967054094,0.0016000179371415,1.0,0.325046845721424,0.294985039739017,Non-peak Afternoon,15:30:00,0,0,1,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.151121865376155,0.0124530280520842,0.0127627744522788,1.0,0.34316052467208,0.294985039739017,Evening Peak,18:30:00,0,0,1,1,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.175846898372195,0.0124530280520842,0.0127627744522788,0.5,0.349531542785759,0.294985039739017,Non-peak Evening,21:00:00,0,0,1,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang,1.38558095,103.8462917,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,0.173119225692917,0.0124530280520842,0.0127627744522788,1.0,0.34316052467208,0.294985039739017,Late Night Non-peak,23:30:00,0,0,1,0,5.07845498827217
Ang Mo Kio,Yio Chu Kang East,1.383470389,103.8533961,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.194104707435108,0.199598007515512,0.196456542603514,0.0,0.0,0.0716539800970993,Non-peak Morning,06:30:00,1,0,0,0,1.30459951920031
Ang Mo Kio,Yio Chu Kang East,1.383470389,103.8533961,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.194104707435108,0.199598007515512,0.196456542603514,0.0,0.0,0.0716539800970993,Morning Peak,08:30:00,1,0,0,1,1.30459951920031
Ang Mo Kio,Yio Chu Kang East,1.383470389,103.8533961,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.194104707435108,0.199598007515512,0.196456542603514,0.0,0.0,0.0716539800970993,Non-peak Late Morning,10:45:00,1,0,0,0,1.30459951920031
