Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,37.28,14.13,889.62,2,16.27,3.16458995982738,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,41.78,15.98,1025.81,2,16.25,3.70434856784351,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.88,19.33,1263.5,0,15.55,3.70434856784351,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.88,19.33,1263.5,0,15.55,3.70434856784351,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.12,16.42,1050.42,1,14.53,3.70434856784351,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.7,13.52,845.7,2,15.58,3.70434856784351,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.55,15.5,1042.74,1,16.52,3.70434856784351,Weekday,Evening Peak,0,18:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,35.78,16.03,1038.37,2,15.3,3.70434856784351,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.95,12.72,790.54,2,14.75,3.70434856784351,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,41.78,15.98,1025.81,2,16.25,3.70434856784351,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.88,19.33,1263.5,0,15.55,3.70434856784351,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.88,19.33,1263.5,0,15.55,3.70434856784351,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.12,16.42,1050.42,1,14.53,3.70434856784351,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.7,13.52,845.7,2,15.58,3.70434856784351,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.55,15.5,1042.74,1,16.52,3.70434856784351,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,35.78,16.03,1038.37,2,15.3,3.70434856784351,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.95,12.72,790.54,2,14.75,3.70434856784351,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,41.78,15.98,1025.81,2,16.25,3.70434856784351,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.88,19.33,1263.5,0,15.55,3.70434856784351,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.88,19.33,1263.5,0,15.55,3.70434856784351,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.12,16.42,1050.42,1,14.53,3.70434856784351,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.7,13.52,845.7,2,15.58,3.70434856784351,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,34.55,15.5,1042.74,1,16.52,3.70434856784351,Public Holiday,Evening Peak,0,18:30:00,0,0,1
