Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.48,4.47,269.82,1,19.22,4.131415614,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,29.25,4.47,269.82,1,19.72,4.131415614,Weekday,Evening Peak,0,18:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,27.62,6.05,384.78,1,19.18,4.131415614,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.25,4.47,269.82,1,19.72,4.131415614,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,31.15,5.25,346.63,1,18.2,4.131415614,Weekend,Non-peak Morning,0,6:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.48,4.47,269.82,1,19.22,4.131415614,Weekend,Morning Peak,0,8:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.4,5.25,346.63,1,18.2,4.131415614,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.65,5.25,346.63,1,18.2,4.131415614,Weekend,Lunch Peak,0,13:00:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.48,4.47,269.82,1,19.22,4.131415614,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,29.25,4.47,269.82,1,19.72,4.131415614,Weekend,Evening Peak,0,18:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,27.62,6.05,384.78,1,19.18,4.131415614,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.25,4.47,269.82,1,19.72,4.131415614,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,31.15,5.25,346.63,1,18.2,4.131415614,Public Holiday,Non-peak Morning,0,6:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.48,4.47,269.82,1,19.22,4.131415614,Public Holiday,Morning Peak,0,8:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.4,5.25,346.63,1,18.2,4.131415614,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.65,5.25,346.63,1,18.2,4.131415614,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.48,4.47,269.82,1,19.22,4.131415614,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,29.25,4.47,269.82,1,19.72,4.131415614,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,27.62,6.05,384.78,1,19.18,4.131415614,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.25,4.47,269.82,1,19.72,4.131415614,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,29.17,12.13,787.9,1,12.07,4.794445289,Weekday,Non-peak Morning,0,6:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,29.38,8.67,546.16,2,12.78,4.794445289,Weekday,Morning Peak,0,8:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,27.37,12.13,787.9,1,12.07,4.794445289,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,27.32,13.1,867.16,1,11.97,4.794445289,Weekday,Lunch Peak,0,13:00:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,ALEXANDRA HOSPITAL,1.286829,103.802524,28.13,12.13,787.9,1,12.07,4.794445289,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
